L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
256,2.4,3.2,1.0,100.0,0.0,0.32972353798875254,-0.0004436790313508271,0.004701313307254025,0.34701353502760524,2.0816681711721685e-17,0.009283741913668209,0.09278276362013481,0.9832310078452811,0.008197309830926258,4.658145300597756e-14,true,151,-1.3564798986723137,0.2,0.2,8.784032617,0.0,1
256,2.4,3.6,1.0,100.0,0.0,0.30951546499966043,-0.0072368310986875295,0.07849305697497923,0.3534187962509442,1.3877787807814457e-17,0.14511979802034336,0.09020887838879013,0.9956602612785637,0.12109414399819052,1.6479639122070802e-14,true,116,-1.3870142213281271,0.2,0.2,9.57683512,0.0,1
256,2.4,4.0,1.0,100.0,0.0,0.2812747990246217,-0.012973271486205903,0.14695040694085967,0.3502612034045878,-2.93575949036895e-8,0.3027432668679664,0.08215723139147826,0.9917893338913242,0.1188932700511014,0.00020290725813079308,true,42,-1.471453282307087,0.2,0.2,3.378498206,0.0,1
256,2.8,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,-1.3177747429038154e-82,-1.0542197943230523e-81,-1.5701943579289898e-65,0.9546263664089727,0.3094850098213456,0.3094850098213456,0.3094850098213456,3.92892837770543e-62,true,30,-1.6212674825229374,0.2,0.2,2.668406758,0.0,1
256,2.8,0.4,1.0,100.0,0.0,0.40499273842080524,-3.901187086943758e-6,2.5754830990594706e-5,0.057467534649589286,-6.938893903907228e-17,0.9631151659802439,0.016415973998112215,0.5328672351684606,0.7544553012173022,1.8778774834706853e-13,true,30,-1.555752629092411,0.2,0.2,2.366636093,0.0,1
256,2.8,0.8,1.0,100.0,0.0,0.401750023980596,-4.2888877449520635e-7,9.225033261121797e-6,0.14724646890866117,-3.0149494012476907e-15,0.025744545480432812,0.003535690758663354,0.0798334729176616,0.996124123825215,1.0020629038198313e-11,true,44,-1.4952322242838392,0.2,0.2,3.846844707,0.0,1
256,2.8,1.2,1.0,100.0,0.0,0.39453960747183825,-2.9002978905179333e-6,4.3463944852442475e-5,0.2115527437927777,-1.2177689412418147e-12,0.09778836200657892,0.013681767155699737,0.20689607973811538,0.8813378813790629,4.595414749332002e-9,true,44,-1.4450747996332522,0.2,0.2,3.489962462,0.0,1
256,2.8,1.6,1.0,100.0,0.0,0.3843382101576671,-2.1912346955060835e-5,0.0002729450186302442,0.25695727356967013,-9.88374868060582e-11,0.18838469708970518,0.06264954713911824,0.7839367306253727,0.9991082180901278,4.1071497560741315e-7,true,41,-1.4066542635808437,0.2,0.2,3.661412752,0.0,1
256,2.8,2.0,1.0,100.0,0.0,0.3720395995920367,-4.576021993253632e-5,0.0005174053844143791,0.29003317437866155,-2.1559566631967897e-11,0.07280807266996092,0.08111741620398633,0.9176347821189637,0.22118686797911735,9.679451909696319e-8,true,48,-1.3795736497229771,0.2,0.2,4.057254968,0.0,1
256,2.8,2.4,1.0,100.0,0.0,0.3584870415733459,-8.26847745385717e-5,0.0008906767636167844,0.3144881996088501,-3.138808657432435e-13,0.004465095226113824,0.08775466454796473,0.9453143633066049,0.016742028550509325,1.5013642241664153e-9,true,61,-1.3628900425159833,0.2,0.2,5.136805121,0.0,1
256,2.8,2.8,1.0,100.0,0.0,0.3442396771880217,-0.00015931550188101606,0.0016851958799428603,0.332928759134283,-4.163336342344337e-17,0.003444768246763097,0.0904193956528486,0.9564519381737215,0.004444410354187411,2.0916983489670748e-13,true,86,-1.3555305792282,0.2,0.2,6.914974293,0.0,1
256,2.8,3.2,1.0,100.0,0.0,0.3297235544196711,-0.0004434977407330315,0.004699392190394931,0.34701354953334906,0.0,0.009276146870407231,0.0927447596335972,0.9828281783395565,0.008190598394741677,2.0272853268504996e-15,true,151,-1.3564798463019496,0.2,0.2,12.894200338,0.0,1
256,2.8,3.6,1.0,100.0,0.0,0.30951608505183703,-0.007236443388589822,0.07848877915978533,0.3534193126477645,6.938893903907228e-18,0.14501042860382007,0.09014592738150126,0.9949622494074273,0.12100066635689632,2.466072664041491e-15,true,116,-1.3870118177595674,0.2,0.2,9.60333334,0.0,1
