L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ,Layer
128,0.0,2.8,1.0,100.0,0.01,0.4050898311257899,0.5922055481286659,true,11,-0.8106583137364592,0.5,0.5,3.569551526,0.01286301439855868,0
128,0.0,2.9,1.0,100.0,0.01,0.40507704861557214,0.5915689464353058,true,11,-0.810654400482809,0.5,0.5,3.534187805,0.012369679064381271,0
128,0.0,3.0,1.0,100.0,0.01,0.40506244464149543,0.5908036040878084,true,11,-0.8106487481298529,0.5,0.5,3.536920543,0.011868666120565578,0
128,0.0,3.1,1.0,100.0,0.01,0.4050456436436194,0.5898753339833585,true,11,-0.8106408864064419,0.5,0.5,3.56221371,0.011360110925622832,0
128,0.0,3.2,1.0,100.0,0.01,0.4050261645905435,0.5887383727660733,true,11,-0.8106301961475024,0.5,0.5,3.583846865,0.010844208588118277,0
128,0.0,3.3,1.0,100.0,0.01,0.40500338305160855,0.5873305856488598,true,11,-0.8106158513733429,0.5,0.5,3.589076016,0.010321209652301664,0
128,0.0,3.4,1.0,100.0,0.01,0.404976476532504,0.5855662993644595,true,11,-0.8105967342009627,0.5,0.5,3.545650006,0.009791410619348847,0
128,0.0,3.5,1.0,100.0,0.01,0.4049443441484303,0.5833253728584342,true,11,-0.8105713074528708,0.5,0.5,3.609590378,0.009255138240785854,0
128,0.0,3.6,1.0,100.0,0.01,0.4049054859858203,0.5804361557630866,true,11,-0.8105374198318338,0.5,0.5,3.595374467,0.00871272706889621,0
128,0.0,3.7,1.0,100.0,0.01,0.4048578174073456,0.5766482560309871,true,11,-0.8104920007139066,0.5,0.5,3.555522562,0.008164491024290246,0
128,0.0,3.8,1.0,100.0,0.01,0.4047983751538064,0.5715878398426799,true,11,-0.8104305687935457,0.5,0.5,3.56224834,0.007610692188171277,0
128,0.0,3.9,1.0,100.0,0.01,0.4047228373580384,0.5646821181199968,true,11,-0.8103464161521727,0.5,0.5,3.491577601,0.007051514249911402,0
128,0.0,4.0,1.0,100.0,0.01,0.40462471150025336,0.5550279223884846,true,11,-0.810229204995153,0.5,0.5,3.586504923,0.0064870549180463056,0
128,4.0,0.0,1.0,100.0,0.01,0.40520240070281466,0.5960984388726498,true,11,-0.8106077118135238,0.5,0.5,3.533683309,0.02411881734909741,0
128,4.0,0.1,1.0,100.0,0.01,0.4052011944573035,0.5960797112429805,true,11,-0.8106100762531828,0.5,0.5,3.564836278,0.023774138458489434,0
128,4.0,0.2,1.0,100.0,0.01,0.4051999159825187,0.5960590293980772,true,11,-0.8106124787781116,0.5,0.5,3.581934743,0.02342700589611955,0
128,4.0,0.3,1.0,100.0,0.01,0.40519855923638415,0.5960361659693714,true,11,-0.8106149185605376,0.5,0.5,3.571726974,0.023077257244325817,0
128,4.0,0.4,1.0,100.0,0.01,0.40519711752849297,0.5960108627447447,true,11,-0.810617394418947,0.5,0.5,3.545473932,0.022724722284176768,0
128,4.0,0.5,1.0,100.0,0.01,0.4051955834370815,0.5959828259307631,true,11,-0.8106199047440407,0.5,0.5,3.54517041,0.02236922274437583,0
128,4.0,0.6,1.0,100.0,0.01,0.40519394871364023,0.5959517205957887,true,11,-0.8106224474103171,0.5,0.5,3.51028203,0.022010572089631933,0
128,4.0,0.7,1.0,100.0,0.01,0.40519220417300006,0.5959171641300998,true,11,-0.8106250196704625,0.5,0.5,3.57980408,0.02164857536140708,0
128,4.0,0.8,1.0,100.0,0.01,0.4051903395662856,0.5958787185214032,true,11,-0.8106276180291362,0.5,0.5,3.553619543,0.021283029086371124,0
128,4.0,0.9,1.0,100.0,0.01,0.40518834343356186,0.5958358812010456,true,11,-0.8106302380919925,0.5,0.5,3.560276716,0.020913721270584044,0
128,4.0,1.0,1.0,100.0,0.01,0.4051862029322904,0.5957880741427335,true,11,-0.8106328743848593,0.5,0.5,3.607558364,0.020540431500481567,0
128,4.0,1.1,1.0,100.0,0.01,0.4051839036368158,0.5957346308242961,true,11,-0.8106355201368316,0.5,0.5,3.546577051,0.02016293117506745,0
128,4.0,1.2,1.0,100.0,0.01,0.40518142930295675,0.5956747805544449,true,11,-0.810638167019548,0.5,0.5,3.516347669,0.01978098389735145,0
128,4.0,1.3,1.0,100.0,0.01,0.40517876159030664,0.5956076295262624,true,11,-0.8106408048330215,0.5,0.5,3.570186478,0.01939434605689114,0
128,4.0,1.4,1.0,100.0,0.01,0.40517587973294844,0.5955321377784095,true,11,-0.8106434211259295,0.5,0.5,3.567092516,0.019002767639218442,0
