L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,12.0,0.0,1.0,100.0,0.06,0.4067369562285654,0.17549118355739163,0.5311743247879974,0.8669082211872903,true,39,-5.424489015858444,0.2,0.2,52.930585452,4.885140984527793
256,12.5,0.0,1.0,100.0,0.06,0.40917216843753157,0.1694061819861481,0.5979829115539959,0.9755232533058544,true,38,-5.638138912331048,0.2,0.2,52.181294595,5.117996866206724
256,13.0,0.0,1.0,100.0,0.06,0.41136101058412067,0.16368117201002408,0.5593774580756605,0.9248366001964881,true,38,-5.852669472758478,0.2,0.2,51.735321728,5.350761689658312
256,13.5,0.0,1.0,100.0,0.06,0.413328667968508,0.15830531941682172,0.5258605313921416,0.8790229090070434,true,38,-6.067610175479385,0.2,0.2,51.759848032,5.582737463014429
256,14.0,0.0,1.0,100.0,0.06,0.4151035179988698,0.15325003508566432,0.4965915572288093,0.8374819230186903,true,38,-6.282916459396024,0.2,0.2,51.543521816,5.813989246704827
256,14.5,0.0,1.0,100.0,0.06,0.4167040649588589,0.1485061528932201,0.5747978351640093,0.9578556816042805,true,37,-6.498100102494361,0.2,0.2,50.335339762,6.043743529655317
256,15.0,0.0,1.0,100.0,0.06,0.4181623728458984,0.1440157256501749,0.5478470970708971,0.9175629705275301,true,37,-6.714033826775757,0.2,0.2,50.377495787,6.273729834974681
256,15.5,0.0,1.0,100.0,0.06,0.41948975848137915,0.1397755052475592,0.5239090842106275,0.880614298722604,true,37,-6.930231523130794,0.2,0.2,50.149459103,6.503150374888381
256,16.0,0.0,1.0,100.0,0.06,0.42070124665482383,0.1357662654335064,0.5025531771492009,0.8466381747067597,true,37,-7.146668046456256,0.2,0.2,50.414148985,6.7320489761734885
256,0.0,0.0,1.0,100.0,0.08,0.0,0.39948869679267773,0.3094850098213456,0.9268726226823176,true,30,-1.7848752848307177,0.2,0.2,49.825027731,0.32205334455701756
256,0.5,0.0,1.0,100.0,0.08,9.083157651621263e-5,0.3994886908044678,0.8711672783547234,0.9281260388945833,true,30,-1.7848753439385499,0.2,0.2,48.095942437,0.32205345235223726
256,1.0,0.0,1.0,100.0,0.08,0.0002525178775707763,0.3994886505111491,0.9584346959970269,0.2455685050458678,true,36,-1.7848757262829993,0.2,0.2,58.865673624,0.32205417768182365
256,1.5,0.0,1.0,100.0,0.08,0.0005301849127743574,0.39948849276990595,0.9880968177370902,0.028661631916171437,true,46,-1.7848772115907519,0.2,0.2,76.716217351,0.32205701721561625
256,2.0,0.0,1.0,100.0,0.08,0.0010918463381725174,0.3994878315280074,0.9802481494610741,0.00296765203244842,true,65,-1.784883580106678,0.2,0.2,106.64941021,0.322068920307251
256,2.5,0.0,1.0,100.0,0.08,0.003078962281974333,0.39948181577001163,0.9804264271528924,0.005114656562055231,true,114,-1.784943870704355,0.2,0.2,183.696907712,0.32217720584523407
256,3.0,0.0,1.0,100.0,0.08,0.06526699276006923,0.39633019602065567,0.9888619930582543,0.09850864396043768,true,101,-1.8173876117725605,0.2,0.2,164.500117104,0.3778167079270737
256,3.5,0.0,1.0,100.0,0.08,0.14237154479582786,0.38327896122075794,0.9931228231652711,0.24525111690576473,true,66,-1.9480339474592527,0.2,0.2,95.550954975,0.5926342177874107
256,4.0,0.0,1.0,100.0,0.08,0.19213486182025608,0.36770339335994096,0.9679666599314851,0.3685569352164242,true,63,-2.1019931502848612,0.2,0.2,89.180939954,0.8330306034512481
256,4.5,0.0,1.0,100.0,0.08,0.22837639183800024,0.3515342604255831,0.9499555343771005,0.48178304403034833,true,58,-2.266098317979551,0.2,0.2,82.176034184,1.0772089195339103
256,5.0,0.0,1.0,100.0,0.08,0.2564544824754466,0.33538792476812207,0.9474383577149359,0.5952598555303279,true,54,-2.438182032175498,0.2,0.2,76.336461551,1.3227362060866674
256,5.5,0.0,1.0,100.0,0.08,0.27886518737944954,0.3196583765884202,0.9343382415992751,0.6951579115401785,true,51,-2.6165897261276094,0.2,0.2,72.14340031,1.5681600765989787
256,6.0,0.0,1.0,100.0,0.08,0.29705684101269014,0.3046125235155699,0.9966769413890519,0.8483337867695173,true,48,-2.7997612478648524,0.2,0.2,67.641916077,1.8121344213184505
256,6.5,0.0,1.0,100.0,0.08,0.3120691701963776,0.2903379730426835,0.9957657044042945,0.948271240891918,true,46,-2.987081612783927,0.2,0.2,65.105623892,2.0548298820530153
256,7.0,0.0,1.0,100.0,0.08,0.3246017279446286,0.276883985827478,0.9040458400659812,0.9493998916519919,true,45,-3.1778734722396913,0.2,0.2,63.274785211,2.296168741346684
